time,value
712,8539.999999999998
713,8700.0
714,8630.0
715,8560.0
716,8470.0
717,8470.0
718,8550.0
719,8560.0
720,8580.0
721,8470.0
722,8510.0
723,8269.999999999998
724,8420.0
725,8489.999999999998
726,8430.0
727,8280.0
728,8420.0
729,8430.0
730,8360.0
731,8590.0
732,8210.0
733,8400.0
734,8300.0
735,8380.0
736,8339.999999999998
737,8139.999999999998
738,8269.999999999998
739,8470.0
740,8370.0
741,8410.0
742,8139.999999999998
743,8430.0
744,8080.000000000003
745,7980.000000000003
746,8180.0
747,8219.999999999998
748,8130.0
749,8030.000000000003
750,7800.0
751,8339.999999999998
752,8080.000000000003
753,8060.000000000002
754,8139.999999999998
755,8130.0
756,7990.000000000001
757,7820.0
758,7950.0
759,7970.0
760,7890.000000000001
761,8060.000000000002
762,7730.0
763,7960.000000000002
764,7670.0
765,7930.0
766,7820.0
767,7930.0
768,7850.0
769,7830.0
770,8050.0
771,8030.000000000003
772,7900.0
773,7960.000000000002
774,8010.000000000002
775,7920.0
776,7750.0
777,7820.0
778,7970.0
779,7980.000000000003
780,7800.0
781,7680.0
782,7900.0
783,7760.000000000002
784,7840.000000000001
785,7810.000000000002
786,7730.0
787,7650.0
788,7770.0
789,7740.000000000001
790,7830.0
791,7730.0
792,7570.0
793,7720.0
794,7630.0
795,7690.000000000001
796,7259.999999999999
797,7359.999999999999
798,7420.0
799,7440.000000000001
800,7420.0
801,7089.999999999998
802,7960.000000000002
803,7390.000000000001
804,7509.999999999999
805,7550.0
806,7690.000000000001
807,7650.0
808,7920.0
809,7890.000000000001
810,7659.999999999999
811,7690.000000000001
812,7740.000000000001
813,7700.0
814,8070.0
815,8060.000000000002
816,7830.0
817,7800.0
818,7840.000000000001
819,7659.999999999999
820,7680.0
821,7690.000000000001
822,7790.000000000001
823,7400.0
824,7730.0
825,7289.999999999998
826,7480.0
827,7630.0
828,7580.0
829,7530.0
830,7680.0
831,7820.0
832,7720.0
833,7900.0
834,7720.0
835,8130.0
836,7910.000000000002
837,7970.0
838,7870.0
839,7700.0
840,7770.0
841,7520.0
842,7750.0
843,7800.0
844,7380.0
845,7670.0
846,7780.0
847,7580.0
848,7640.000000000001
849,7750.0
850,7790.000000000001
851,7890.000000000001
852,7659.999999999999
853,7700.0
854,7840.000000000001
855,7850.0
856,8120.0
857,7810.000000000002
858,8000.0
859,8030.000000000003
860,8189.999999999998
861,8300.0
862,8260.0
863,8200.0
864,8110.000000000002
865,8100.0
866,8430.0
867,8200.0
868,8120.0
869,7900.0
870,8300.0
871,8020.0
872,8040.000000000001
873,8180.0
874,8090.000000000001
875,8180.0
876,8060.000000000002
877,8060.000000000002
878,8060.000000000002
879,8080.000000000003
880,7900.0
881,8120.0
882,8159.999999999999
883,8219.999999999998
884,8239.999999999998
885,8370.0
886,8219.999999999998
887,8320.0
888,8120.0
889,8260.0
890,8400.0
891,8520.0
892,8159.999999999999
893,8339.999999999998
894,8260.0
895,8289.999999999998
896,8339.999999999998
897,8269.999999999998
898,8269.999999999998
899,8239.999999999998
900,8269.999999999998
901,8480.0
902,8250.0
903,8250.0
904,8360.0
905,8320.0
906,8289.999999999998
907,8260.0
908,8439.999999999998
909,8450.0
910,8389.999999999998
911,8169.999999999997
912,8269.999999999998
913,8289.999999999998
914,8100.0
915,8330.0
916,8150.0
917,8230.0
918,8189.999999999998
919,8439.999999999998
920,8250.0
921,7990.000000000001
922,8090.000000000001
923,8090.000000000001
924,8070.0
925,8239.999999999998
926,8250.0
927,8030.000000000003
928,7760.000000000002
929,8130.0
930,7800.0
931,8159.999999999999
932,8289.999999999998
933,7950.0
934,7940.000000000001
935,7990.000000000001
936,7860.000000000002
937,7760.000000000002
938,7850.0
939,7780.0
940,8239.999999999998
941,8030.000000000003
942,7800.0
943,7780.0
944,7890.000000000001
945,8169.999999999997
946,7920.0
947,8100.0
948,8130.0
949,7970.0
950,7910.000000000002
951,8300.0
952,8219.999999999998
953,8040.000000000001
954,7700.0
955,7860.000000000002
956,7830.0
957,7700.0
958,7720.0
959,7710.000000000002
960,7520.0
961,7570.0
962,7670.0
963,7790.000000000001
964,7740.000000000001
965,7750.0
966,7590.000000000001
967,7690.000000000001
968,7720.0
969,7760.000000000002
970,8080.000000000003
971,7860.000000000002
972,7920.0
973,7920.0
974,8180.0
975,7810.000000000002
976,7940.000000000001
977,7910.000000000002
978,7990.000000000001
979,7900.0
980,7880.0
981,7780.0
982,7950.0
983,7860.000000000002
984,7650.0
985,7790.000000000001
986,7340.000000000001
987,7860.000000000002
988,7450.0
989,7680.0
990,8080.000000000003
991,7800.0
992,7750.0
993,7910.000000000002
994,7720.0
995,7480.0
996,7770.0
997,7570.0
998,7700.0
999,7500.0
1000,7120.0
1001,7380.0
1002,8450.0
1003,8180.0
1004,7330.0
1005,7490.000000000001
1006,7370.0
1007,7620.0
1008,7700.0
1009,7700.0
1010,7820.0
1011,7800.0
1012,8130.0
1013,7940.000000000001
1014,8130.0
1015,8239.999999999998
1016,7830.0
1017,8080.000000000003
1018,8120.0
1019,7780.0
1020,7780.0
1021,7740.000000000001
1022,7930.0
1023,7820.0
1024,7980.000000000003
1025,7870.0
1026,8020.0
1027,7970.0
1028,7710.000000000002
1029,7790.000000000001
1030,7800.0
1031,7409.999999999999
1032,7750.0
1033,7880.0
1034,8200.0
1035,8590.0
1036,8189.999999999998
1037,8080.000000000003
1038,8020.0
1039,8100.0
1040,8120.0
1041,8020.0
1042,8080.000000000003
1043,8090.000000000001
1044,8230.0
1045,7970.0
1046,8020.0
1047,7720.0
1048,7740.000000000001
1049,7940.000000000001
1050,7780.0
1051,7459.999999999999
1052,7990.000000000001
1053,7609.999999999999
1054,8020.0
1055,7530.0
1056,7760.000000000002
1057,7720.0
1058,7730.0
1059,7490.000000000001
1060,7760.000000000002
1061,7980.000000000003
1062,7900.0
1063,7880.0
1064,7890.000000000001
1065,7730.0
1066,8060.000000000002
1067,7980.000000000003
1068,8100.0
1069,7960.000000000002
1070,7990.000000000001
1071,8020.0
1072,7860.000000000002
1073,8269.999999999998
1074,8200.0
1075,8300.0
1076,8300.0
1077,8139.999999999998
1078,8239.999999999998
1079,8100.0
1080,8070.0
1081,8389.999999999998
1082,8030.000000000003
1083,8150.0
1084,7970.0
1085,8239.999999999998
1086,8130.0
1087,8040.000000000001
1088,8090.000000000001
1089,8020.0
1090,8070.0
1091,8280.0
1092,8360.0
1093,8330.0
1094,8480.0
1095,8339.999999999998
1096,8489.999999999998
1097,8289.999999999998
1098,8210.0
1099,8380.0
1100,8219.999999999998
1101,7850.0
1102,7870.0
1103,7870.0
1104,8289.999999999998
1105,8040.000000000001
1106,7990.000000000001
1107,7710.000000000002
1108,7990.000000000001
1109,8130.0
1110,8139.999999999998
1111,8250.0
1112,7870.0
1113,7960.000000000002
1114,7910.000000000002
1115,8120.0
1116,8020.0
1117,7880.0
1118,8339.999999999998
1119,8370.0
1120,8389.999999999998
1121,8430.0
1122,8640.0
1123,8400.0
1124,8339.999999999998
1125,8200.0
1126,8489.999999999998
1127,8050.0
1128,8060.000000000002
1129,8250.0
1130,8010.000000000002
1131,8120.0
1132,8320.0
1133,8090.000000000001
1134,8040.000000000001
1135,8030.000000000003
1136,7840.000000000001
1137,7840.000000000001
1138,8030.000000000003
1139,7700.0
1140,7600.0
1141,7740.000000000001
1142,7690.000000000001
1143,7760.000000000002
1144,7570.0
1145,7770.0
1146,7630.0
1147,7670.0
1148,7359.999999999999
1149,7509.999999999999
1150,7420.0
1151,7220.0
1152,7450.0
1153,7470.0
1154,7720.0
1155,7580.0
1156,7780.0
1157,7670.0
1158,7800.0
1159,7640.000000000001
1160,7640.000000000001
1161,7790.000000000001
1162,7440.000000000001
1163,7620.0
1164,7530.0
1165,7590.000000000001
1166,7720.0
1167,7680.0
1168,7730.0
1169,7730.0
1170,7530.0
1171,7700.0
1172,7620.0
1173,7640.000000000001
1174,7720.0
1175,7920.0
1176,7690.000000000001
1177,7810.000000000002
1178,8020.0
1179,8139.999999999998
1180,7890.000000000001
1181,8110.000000000002
1182,7960.000000000002
1183,7960.000000000002
1184,8150.0
1185,8150.0
1186,8110.000000000002
1187,8030.000000000003
1188,8100.0
1189,8350.0
1190,8350.0
1191,8400.0
1192,8050.0
1193,8550.0
1194,8539.999999999998
1195,8740.0
1196,8650.0
1197,8400.0
1198,8410.0
1199,8480.0
1200,8439.999999999998
1201,8250.0
1202,8360.0
1203,8500.0
1204,8310.0
1205,8550.0
1206,8620.0
1207,8610.0
1208,8280.0
1209,8489.999999999998
1210,8580.0
1211,8620.0
1212,8539.999999999998
1213,8700.0
1214,8630.0
1215,8560.0
1216,8470.0
1217,8470.0
1218,8550.0
1219,8560.0
1220,8580.0
1221,8470.0
1222,8510.0
1223,8269.999999999998
1224,8420.0
1225,8489.999999999998
1226,8430.0
1227,8280.0
1228,8420.0
1229,8430.0
1230,8360.0
1231,8590.0
1232,8210.0
1233,8400.0
1234,8300.0
1235,8380.0
1236,8339.999999999998
1237,8139.999999999998
1238,8269.999999999998
1239,8470.0
1240,8370.0
1241,8410.0
1242,8139.999999999998
1243,8430.0
1244,8080.000000000003
1245,7980.000000000003
1246,8180.0
1247,8219.999999999998
1248,8130.0
1249,8030.000000000003
1250,7800.0
1251,8339.999999999998
1252,8080.000000000003
1253,8060.000000000002
1254,8139.999999999998
1255,8130.0
1256,7990.000000000001
1257,7820.0
1258,7950.0
1259,7970.0
1260,7890.000000000001
1261,8060.000000000002
1262,7730.0
1263,7960.000000000002
1264,7670.0
1265,7930.0
1266,7820.0
1267,7930.0
1268,7850.0
1269,7830.0
1270,8050.0
1271,8030.000000000003
1272,7900.0
1273,7960.000000000002
1274,8010.000000000002
1275,7920.0
1276,7750.0
1277,7820.0
1278,7970.0
1279,7980.000000000003
1280,7800.0
1281,7680.0
1282,7900.0
1283,7760.000000000002
1284,7840.000000000001
1285,7810.000000000002
1286,7730.0
1287,7650.0
1288,7770.0
1289,7740.000000000001
1290,7830.0
1291,7730.0
1292,7570.0
1293,7720.0
1294,7630.0
1295,7690.000000000001
1296,7259.999999999999
1297,7359.999999999999
1298,7420.0
1299,7440.000000000001
1300,7420.0
1301,7089.999999999998
1302,7960.000000000002
1303,7390.000000000001
1304,7509.999999999999
1305,7550.0
1306,7690.000000000001
1307,7650.0
1308,7920.0
1309,7890.000000000001
1310,7659.999999999999
1311,7690.000000000001
1312,7740.000000000001
1313,7700.0
1314,8070.0
1315,8060.000000000002
1316,7830.0
1317,7800.0
1318,7840.000000000001
1319,7659.999999999999
1320,7680.0
1321,7690.000000000001
1322,7790.000000000001
1323,7400.0
1324,7730.0
1325,7289.999999999998
1326,7480.0
1327,7630.0
1328,7580.0
1329,7530.0
1330,7680.0
1331,7820.0
1332,7720.0
1333,7900.0
1334,7720.0
1335,8130.0
1336,7910.000000000002
1337,7970.0
1338,7870.0
1339,7700.0
1340,7770.0
1341,7520.0
1342,7750.0
1343,7800.0
1344,7380.0
1345,7670.0
1346,7780.0
1347,7580.0
1348,7640.000000000001
1349,7750.0
1350,7790.000000000001
1351,7890.000000000001
1352,7659.999999999999
1353,7700.0
1354,7840.000000000001
1355,7850.0
1356,8120.0
1357,7810.000000000002
1358,8000.0
1359,8030.000000000003
1360,8189.999999999998
1361,8300.0
1362,8260.0
1363,8200.0
1364,8110.000000000002
1365,8100.0
1366,8430.0
1367,8200.0
1368,8120.0
1369,7900.0
1370,8300.0
1371,8020.0
1372,8040.000000000001
1373,8180.0
1374,8090.000000000001
1375,8180.0
1376,8060.000000000002
1377,8060.000000000002
1378,8060.000000000002
1379,8080.000000000003
1380,7900.0
1381,8120.0
1382,8159.999999999999
1383,8219.999999999998
1384,8239.999999999998
1385,8370.0
1386,8219.999999999998
1387,8320.0
1388,8120.0
1389,8260.0
1390,8400.0
1391,8520.0
1392,8159.999999999999
1393,8339.999999999998
1394,8260.0
1395,8289.999999999998
1396,8339.999999999998
1397,8269.999999999998
1398,8269.999999999998
1399,8239.999999999998
1400,8269.999999999998
1401,8480.0
1402,8250.0
1403,8250.0
1404,8360.0
1405,8320.0
1406,8289.999999999998
1407,8260.0
1408,8439.999999999998
1409,8450.0
1410,8389.999999999998
1411,8169.999999999997
1412,8269.999999999998
1413,8289.999999999998
1414,8100.0
1415,8330.0
1416,8150.0
1417,8230.0
1418,8189.999999999998
1419,8439.999999999998
1420,8250.0
1421,7990.000000000001
1422,8090.000000000001
1423,8090.000000000001
1424,8070.0
1425,8239.999999999998
1426,8250.0
1427,8030.000000000003
1428,7760.000000000002
1429,8130.0
1430,7800.0
1431,8159.999999999999
1432,8289.999999999998
1433,7950.0
1434,7940.000000000001
1435,7990.000000000001
1436,7860.000000000002
1437,7760.000000000002
1438,7850.0
1439,7780.0
1440,8239.999999999998
1441,8030.000000000003
1442,7800.0
1443,7780.0
1444,7890.000000000001
1445,8169.999999999997
1446,7920.0
1447,8100.0
1448,8130.0
1449,7970.0
1450,7910.000000000002
1451,8300.0
1452,8219.999999999998
1453,8040.000000000001
1454,7700.0
1455,7860.000000000002
1456,7830.0
1457,7700.0
1458,7720.0
1459,7710.000000000002
1460,7520.0
1461,7570.0
1462,7670.0
1463,7790.000000000001
1464,7740.000000000001
1465,7750.0
1466,7590.000000000001
1467,7690.000000000001
1468,7720.0
1469,7760.000000000002
1470,8080.000000000003
1471,7860.000000000002
1472,7920.0
1473,7920.0
1474,8180.0
1475,7810.000000000002
1476,7940.000000000001
1477,7910.000000000002
1478,7990.000000000001
1479,7900.0
1480,7880.0
1481,7780.0
1482,7950.0
1483,7860.000000000002
1484,7650.0
1485,7790.000000000001
1486,7340.000000000001
1487,7860.000000000002
1488,7450.0
1489,7680.0
1490,8080.000000000003
1491,7800.0
1492,7750.0
1493,7910.000000000002
1494,7720.0
1495,7480.0
1496,7770.0
1497,7570.0
1498,7700.0
1499,7500.0
1500,7120.0
1501,7380.0
1502,8450.0
1503,8180.0
1504,7330.0
1505,7490.000000000001
1506,7370.0
1507,7620.0
1508,7700.0
1509,7700.0
1510,7820.0
1511,7800.0
1512,8130.0
1513,7940.000000000001
1514,8130.0
1515,8239.999999999998
1516,7830.0
1517,8080.000000000003
1518,8120.0
1519,7780.0
1520,7780.0
1521,7740.000000000001
1522,7930.0
1523,7820.0
1524,7980.000000000003
1525,7870.0
1526,8020.0
1527,7970.0
1528,7710.000000000002
1529,7790.000000000001
1530,7800.0
1531,7409.999999999999
1532,7750.0
1533,7880.0
1534,8200.0
1535,8590.0
1536,8189.999999999998
1537,8080.000000000003
1538,8020.0
1539,8100.0
1540,8120.0
1541,8020.0
1542,8080.000000000003
1543,8090.000000000001
1544,8230.0
1545,7970.0
1546,8020.0
1547,7720.0
1548,7740.000000000001
1549,7940.000000000001
1550,7780.0
1551,7459.999999999999
1552,7990.000000000001
1553,7609.999999999999
1554,8020.0
1555,7530.0
1556,7760.000000000002
1557,7720.0
1558,7730.0
1559,7490.000000000001
1560,7760.000000000002
1561,7980.000000000003
1562,7900.0
1563,7880.0
1564,7890.000000000001
1565,7730.0
1566,8060.000000000002
1567,7980.000000000003
1568,8100.0
1569,7960.000000000002
1570,7990.000000000001
1571,8020.0
1572,7860.000000000002
1573,8269.999999999998
1574,8200.0
1575,8300.0
1576,8300.0
1577,8139.999999999998
1578,8239.999999999998
1579,8100.0
1580,8070.0
1581,8389.999999999998
1582,8030.000000000003
1583,8150.0
1584,7970.0
1585,8239.999999999998
1586,8130.0
1587,8040.000000000001
1588,8090.000000000001
1589,8020.0
1590,8070.0
1591,8280.0
1592,8360.0
1593,8330.0
1594,8480.0
1595,8339.999999999998
1596,8489.999999999998
1597,8289.999999999998
1598,8210.0
1599,8380.0
1600,8219.999999999998
1601,7850.0
1602,7870.0
1603,7870.0
1604,8289.999999999998
1605,8040.000000000001
1606,7990.000000000001
1607,7710.000000000002
1608,7990.000000000001
1609,8130.0
1610,8139.999999999998
1611,8250.0
1612,7870.0
1613,7960.000000000002
1614,7910.000000000002
1615,8120.0
1616,8020.0
1617,7880.0
1618,8339.999999999998
1619,8370.0
1620,8389.999999999998
1621,8430.0
1622,8640.0
1623,8400.0
1624,8339.999999999998
1625,8200.0
